profile_idx,age,region,risk_score
1817,35,1,0.6756392710668779
1818,33,1,0.5030050652928663
1819,63,0,0.44597568996524783
1820,38,2,0.5755778652895929
1821,42,3,0.7194291409137904
1822,77,0,0.771014947651716
1823,49,4,0.05651725207412084
1824,60,4,0.2639187567297181
1825,65,0,0.9790312651566208
1826,67,4,0.5493163448371376
1827,76,2,0.5603370356079417
1828,59,4,0.9658933327548802
1829,44,3,0.5661100704867508
1830,59,1,0.8451071816406039
1831,49,4,0.5793902275889854
1832,47,1,0.4777679018549784
1833,55,4,0.8253260497492886
1834,48,1,0.5148363010065231
1835,29,4,0.9151416500670861
1836,18,1,0.18326295147616545
1837,45,4,0.008365359550551621
1838,59,3,0.4009729168336933
1839,45,2,0.10884966253996742
1840,42,3,0.047651207237714543
1841,28,1,0.4928099062651812
1842,75,3,0.8206788295475652
1843,45,4,0.09553280465063163
1844,53,0,0.07693242368982856
1845,51,0,0.1722060447958198
1846,79,3,0.9488559066302498
1847,36,3,0.19108058988092758
1848,68,1,0.5769559943829733
1849,25,4,0.49295538795590044
1850,39,1,0.0040991458453578655
1851,22,3,0.5875000614545678
1852,73,1,0.47845058947881025
1853,26,3,0.9561947955121355
1854,72,2,0.4475758914904071
1855,58,1,0.13798871909259092
1856,63,0,0.5094478122539196
1857,23,4,0.5738137965018556
1858,67,3,0.5871882124041549
1859,42,0,0.10132641748459625
1860,71,1,0.5346957996119757
1861,29,4,0.7587269115047176
1862,48,0,0.22748825036356746
1863,53,3,0.9825069929386884
1864,23,4,0.7749161983423886
1865,50,3,0.23028696966488404
1866,51,0,0.3559146227315684
1867,75,4,0.32233936652438067
1868,50,2,0.5288666155340968
1869,35,2,0.9587385837581673
1870,79,4,0.27266047364425716
1871,77,4,0.6227046124639638
1872,54,0,0.6221373897589655
1873,59,1,0.8754663243577541
1874,30,3,0.07637284814804135
1875,37,0,0.11659621600090964
1876,66,0,0.7087191437659226
1877,25,0,0.3547317317945827
1878,55,1,0.8645616909385445
1879,24,1,0.7846549178773035
1880,58,3,0.9492350009861729
1881,77,4,0.08888875013241482
1882,18,1,0.4664067571893513
1883,65,4,0.6893672602527225
1884,68,2,0.7452769420134848
1885,18,4,0.8545313809416976
1886,57,1,0.36875378400507897
1887,43,4,0.4043333791232844
1888,63,4,0.6282411120211794
1889,50,2,0.9338811990858601
1890,67,0,0.007168310021799407
1891,51,3,0.8366868597330595
1892,31,0,0.48959824383157147
1893,35,1,0.9208712738308227
1894,68,0,0.75182119692907
1895,50,1,0.9091065418130841
1896,47,2,0.27034439900227747
1897,47,2,0.46511942463005185
1898,61,1,0.8519664669357985
1899,25,2,0.31725492763064433
1900,50,0,0.505583051252894
1901,26,0,0.5665753919279425
1902,37,0,0.7000984108261693
1903,57,4,0.9091030158539036
1904,76,3,0.4285624857490017
1905,51,1,0.2972948967319121
1906,67,0,0.5474023873433788
1907,51,1,0.917127522297177
1908,36,3,0.5526029648720997
1909,47,1,0.3042602676346149
1910,71,2,0.7266740560398585
1911,24,4,0.8049694950170813
1912,41,2,0.068960893206235
1913,69,2,0.047306900449124556
1914,66,2,0.15664708949690853
1915,30,0,0.7636725907670067
1916,70,2,0.7780977651844062
1917,76,2,0.2914517984758235
1918,46,2,0.4577398840325777
1919,66,3,0.3986527678459264
1920,78,3,0.5431354689735138
1921,47,2,0.609868834465048
1922,51,1,0.3297864756730299
1923,42,3,0.41040109270431313
1924,34,0,0.8740764125318836
1925,72,1,0.04895392556649436
1926,32,1,0.7471861466084462
1927,58,3,0.2855274082411773
1928,42,0,0.05668515080031522
1929,57,3,0.6133354111873838
1930,33,0,0.19644458108531027
1931,19,2,0.6143714668417376
1932,32,2,0.8887162083050559
1933,28,1,0.9473512875764614
1934,18,4,0.6373469340523422
1935,26,1,0.7302653592728432
1936,28,1,0.8903482564610703
1937,18,1,0.7020262861719888
1938,21,3,0.6274204972140364
1939,23,2,0.6662880577820858
1940,24,3,0.8892928393079876
1941,29,1,0.670603334509384
1942,25,4,0.0561698222510405
1943,68,0,0.15675352698217493
1944,37,0,0.5547537651008305
1945,41,3,0.905360182465475
1946,35,2,0.6411273566911091
1947,51,1,0.24907061034722566
1948,28,2,0.978527364177268
1949,29,3,0.1720970241557378
1950,49,1,0.9324972491894215
1951,55,2,0.2722139419994566
1952,75,3,0.07815391196220056
1953,41,4,0.7894598668880562
1954,49,0,0.19643366061904488
1955,22,3,0.6731501077581784
1956,21,2,0.8211966109751259
1957,62,2,0.8537424339876254
1958,18,3,0.3753920670726223
1959,31,0,0.5056641224615667
1960,74,2,0.8022017821035919
1961,43,3,0.6530057391677271
1962,65,0,0.23775798773407864
1963,75,3,0.5768283888843634
1964,22,1,0.8141213109798234
1965,23,0,0.15421196130845305
1966,56,2,0.6267498320480941
1967,67,0,0.8166601642648993
1968,70,1,0.8225023736179365
1969,38,4,0.41380655234627906
1970,65,1,0.4495776914782953
1971,20,1,0.5893920295967152
1972,28,3,0.8508256871477338
1973,44,0,0.29191395678056953
1974,73,0,0.059888691080175804
1975,48,1,0.9164906649089872
1976,42,0,0.947230142869897
1977,66,2,0.36382936453796577
1978,38,3,0.6177828003567533
1979,25,1,0.8462032938807966
1980,64,3,0.32949969106792765
1981,64,4,0.37531377520386655
1982,66,3,0.6379136831576884
1983,77,0,0.27642310468844744
1984,64,2,0.9003778491047305
1985,65,3,0.7690709424879087
1986,80,1,0.08971677885198082
1987,25,2,0.45939351783179705
1988,58,4,0.27007276529053126
1989,34,1,0.5789648555461059
1990,48,2,0.9523365548308338
1991,45,2,0.03548392858862537
1992,65,2,0.38160563092236466
1993,33,3,0.7680163120112716
1994,59,2,0.6213784393381584
1995,25,0,0.4246617218373051
1996,79,0,0.10216354228568658
1997,47,1,0.19938402782491238
1998,50,3,0.11821825022748911
1999,75,0,0.8186260427427287
2000,48,0,0.9353567501390994
2001,72,2,0.0377352895139037
2002,47,2,0.2848669649167105
2003,44,1,0.22594210032244444
2004,28,2,0.06260307495215012
2005,52,0,0.09613347084563206
2006,25,4,0.555770820185526
2007,74,1,0.12154047717428529
2008,35,0,0.8847223190027241
2009,19,1,0.2045201820149677
2010,63,3,0.1452074154998544
2011,45,2,0.3324248792590879
2012,76,2,0.8548597109182561
2013,68,1,0.6385579373338433
2014,56,3,0.45257034596987666
2015,25,0,0.20325335459383898
2016,61,4,0.569994644131145
2017,38,3,0.1569067643735229
2018,70,2,0.9778948545432555
2019,56,2,0.7174441019478222
2020,32,3,0.4222411090920978
2021,54,4,0.9216427290265327
2022,31,2,0.5257882135058952
2023,56,1,0.7566489884924127
2024,41,0,0.34869787149082454
2025,36,1,0.44710184099455563
2026,76,0,0.21191487339856363
2027,67,2,0.6878638408934623
2028,66,1,0.5799526875674805
2029,56,2,0.8230439494414828
2030,53,4,0.786885866596021
2031,21,2,0.16194415995196543
2032,52,0,0.6541124797569823
2033,74,2,0.4102313349680441
2034,68,4,0.843556766472608
2035,65,3,0.2841155960819959
2036,48,2,0.12360569729072268
2037,62,2,0.13870188609176948
2038,41,3,0.2576795019362975
2039,48,0,0.5405310368707008
2040,65,3,1.883280208103688e-05
2041,62,3,0.9419643594593685
2042,29,0,0.9206207769707471
2043,46,2,0.24617940175123387
2044,36,1,0.9238360014486984
2045,66,2,0.758944780036055
2046,41,1,0.9106299220801823
2047,74,2,0.8541829043633553
2048,61,2,0.5671718437078569
2049,70,4,0.27359581803311717
2050,56,3,0.6361098467819366
2051,80,2,0.5647414758582465
2052,67,4,0.10515736730506786
2053,46,0,0.2855527544953931
2054,43,2,0.06749586097253957
2055,73,4,0.2749499925913649
2056,43,3,0.12730204864939076
2057,51,1,0.6278616292583626
2058,27,0,0.24355589789784338
2059,26,1,0.6980004374300913
2060,58,2,0.8647285302263304
2061,38,0,0.4035544789416693
2062,71,4,0.6163624713634207
2063,64,1,0.7778499383532222
2064,38,1,0.8142158499677533
2065,50,1,0.7231715516824753
2066,60,0,0.6973065509205992
2067,28,0,0.7622224391077583
2068,72,4,0.5212978269052072
2069,27,0,0.33670048035381595
2070,19,0,0.06053504514469621
2071,20,0,0.8566901182054328
2072,73,4,0.1728718398470528
2073,56,2,0.5464459421639213
2074,33,4,0.9431366499768933
2075,58,3,0.050463366716104296
2076,28,0,0.9833405392900554
2077,53,4,0.26941244282713306
2078,79,1,0.352708217086777
2079,23,1,0.8656814493069698
2080,18,0,0.058529409781775565
2081,50,4,0.7806111082362417
2082,28,1,0.573810307857643
2083,51,0,0.227262294429449
2084,56,1,0.5334291418599264
2085,80,2,0.38810737094357994
2086,24,2,0.1324049077156656
2087,39,1,0.7581276819015398
2088,25,2,0.48000035780935524
2089,72,1,0.16029439077411878
2090,33,1,0.7683097244638382
2091,37,2,0.46448438473582765
2092,39,3,0.08287862967474835
2093,22,4,0.5787849679932554
2094,24,4,0.7458859286833083
2095,70,1,0.14055347839948495
2096,41,4,0.6948811795469304
2097,46,4,0.12690442453575013
2098,46,1,0.5827253296708632
2099,76,2,0.8315754938238783
2100,60,4,0.4953394244260695
2101,60,4,0.7044398695181863
2102,20,2,0.37732175383979905
2103,67,2,0.5431888850988714
2104,50,4,0.8628266556308611
2105,77,1,0.036015065502981614
2106,58,3,0.7205197585957771
2107,64,1,0.6378395387436125
2108,37,1,0.767130851889521
2109,56,0,0.27174104949682676
2110,42,3,0.7577327007857727
2111,73,3,0.08636801939086092
2112,39,2,0.4215455930263946
2113,39,1,0.6557347067100745
2114,55,3,0.9364441723881513
2115,20,4,0.9420345866273891
2116,23,2,0.42608424263326705
2117,79,0,0.7939386679876906
2118,34,4,0.8983105998525253
2119,47,3,0.9780793899702422
2120,50,3,0.9705431649383652
2121,45,2,0.8683681511817847
2122,62,2,0.9458782271575653
2123,35,3,0.19445606981576635
2124,22,0,0.44419111881127515
2125,65,2,0.6818742993541276
2126,31,0,0.3006986723134071
2127,67,3,0.9087955333286206
2128,40,1,0.028424844099858126
2129,45,0,0.3721306169039965
2130,60,1,0.08726457011670774
2131,29,1,0.8681995391993078
2132,21,3,0.7798919330868561
2133,66,3,0.24300654961551993
2134,76,0,0.5623216997209873
2135,42,0,0.7091128313796582
2136,51,0,0.11590128651371212
2137,32,2,0.23973105912928927
2138,68,4,0.7498886454995398
2139,44,3,0.1223996619810298
2140,22,4,0.4052234482108412
2141,43,2,0.8150838986248194
2142,71,1,0.9263957719966326
2143,76,4,0.2563115069517532
2144,65,1,0.9985658267104323
2145,24,0,0.14809154606332842
2146,71,0,0.48323684830665914
2147,24,0,0.416575916536551
2148,63,3,0.04407390529469035
2149,29,1,0.11234672551636127
2150,55,4,0.031777330397748216
2151,75,4,0.030717142485382265
2152,48,1,0.235214776271913
2153,54,0,0.2512985764019805
2154,46,1,0.9005396522273815
2155,31,1,0.35334278506783334
2156,59,3,0.5659638834566451
2157,43,1,0.02273668577634902
2158,42,4,0.5342818860516515
2159,22,0,0.945335988727665
2160,29,3,0.8359073797292733
2161,41,1,0.6288107798560363
2162,80,2,0.23856055952589805
2163,38,1,0.010778830542905515
2164,55,0,0.39603870729044843
2165,73,0,0.23868384770390372
2166,42,2,0.4178798485712084
2167,79,1,0.9273443606519082
2168,77,2,0.7819355485789109
2169,67,4,0.8186520202821191
2170,51,3,0.05427243800924253
2171,25,4,0.6365804654337341
2172,57,2,0.21174601657868164
2173,79,1,0.20585991126417613
2174,63,3,0.6896892847199481
2175,75,4,0.49882969509147224
2176,37,1,0.5464052665611683
2177,77,1,0.07667437778463038
2178,46,1,0.6338691859680694
2179,30,2,0.4542673844651617
2180,21,0,0.2830900882982901
2181,38,4,0.7345543204983528
2182,53,1,0.4870157357688417
2183,29,0,0.015574624390177538
2184,51,1,0.01322556525109675
2185,32,3,0.4209486810056847
2186,44,0,0.8447029826356938
2187,71,3,0.5447752599882548
2188,43,0,0.42746928321826105
2189,63,4,0.8237740784506487
2190,22,0,0.02948759797338829
2191,69,4,0.08977171490182978
2192,26,1,0.5935938354373647
2193,66,3,0.1121867917075613
2194,48,3,0.3805021706280407
2195,48,1,0.6810443359198621
2196,76,1,0.09271414710963632
2197,38,1,0.6362488203516105
2198,42,3,0.028212765071640833
2199,37,4,0.9045348952097
2200,50,0,0.7731714010536886
2201,30,2,0.12075148911663292
2202,53,0,0.29193025417435814
2203,74,1,0.4313473889974937
2204,59,0,0.8125582399323921
2205,75,4,0.37155643965991614
2206,77,0,0.7428444094904568
2207,67,2,0.3402526633611359
2208,54,0,0.6159460213227467
2209,57,0,0.8722692588202936
2210,69,2,0.6393592622586886
2211,23,2,0.5191048965667237
2212,31,2,0.32907776288507473
2213,18,0,0.1551499970376815
2214,33,0,0.1977322309459396
2215,34,4,0.982446140843218
2216,42,4,0.03929371582243735
2217,26,3,0.1740666499195216
2218,18,1,0.13676819469665835
2219,67,4,0.5378804646970344
2220,62,2,0.7798525529370671
2221,77,4,0.48170721691474894
2222,68,0,0.87954283309437
2223,61,1,0.37643481733591866
2224,29,0,0.051180805265123475
2225,38,1,0.7233339735213616
2226,46,3,0.6279052798580996
2227,43,3,0.9342343292470126
2228,33,2,0.7142908822310776
2229,50,2,0.5338451629825632
2230,50,3,0.7956628975954856
2231,18,2,0.20776176841501348
2232,68,4,0.6820164344696885
2233,60,0,0.15798192682904988
2234,41,4,0.5728984231854939
2235,53,0,0.8908348610130687
2236,20,4,0.7745461295728565
2237,71,1,0.26631593424334754
2238,19,4,0.6872049662969331
2239,32,0,0.15045897924548368
2240,27,1,0.2870870272812065
2241,73,2,0.3004453234439779
2242,55,0,0.10931725741694731
2243,20,1,0.4214894707457947
2244,61,1,0.8568285696638461
2245,50,1,0.5544781167413954
2246,27,2,0.490058403208804
2247,48,2,0.15507703468329892
2248,78,0,0.8568949055130358
2249,21,0,0.22477863112239282
2250,33,1,0.4302996321052297
2251,56,3,0.9388214640790429
2252,60,0,0.4062248171143992
2253,56,1,0.3843652846474789
2254,58,2,0.7988929984964074
2255,37,3,0.9865965594620438
2256,21,2,0.2195991511809675
2257,27,3,0.9953460512034362
2258,65,1,0.675882255479711
2259,75,0,0.03749893716342312
2260,69,1,0.17774941370873332
2261,30,3,0.7842277616021018
2262,30,1,0.49521856987505186
2263,72,4,0.029962563541120812
2264,28,0,0.9418609121050283
2265,53,4,0.21606482983394104
2266,49,4,0.8151607617521291
2267,63,1,0.4836451084309846
2268,59,4,0.2924502356046117
2269,32,3,0.7605594434400706
2270,36,0,0.7496691728557364
2271,47,1,0.3922153065806012
2272,48,2,0.8448158561312785
2273,31,2,0.3162711964046502
2274,28,4,0.18339502038840616
2275,73,2,0.5827819352860759
2276,47,1,0.2831907835208296
2277,59,0,0.4051037808636805
2278,18,2,0.829640496467995
2279,71,2,0.36410163577389154
2280,25,3,0.9602842371705785
2281,29,4,0.34306541110191047
2282,50,0,0.88083148936732
2283,21,3,0.6500541748625154
2284,33,0,0.3157562407872093
2285,66,4,0.1754910445099287
2286,42,1,0.7298621383690191
2287,73,3,0.6322832012113406
2288,57,2,0.8566068882339262
2289,57,2,0.1424029049125891
2290,27,4,0.33005610799094853
2291,80,2,0.5077642496461157
2292,75,3,0.6792543722178749
2293,39,3,0.49054772105528865
2294,73,4,0.167612326920363
2295,74,1,0.12744304106049176
2296,55,2,0.007280690219066188
2297,74,3,0.9803718454838233
2298,44,4,0.7611665352034789
2299,67,2,0.6372816989654772
2300,52,1,0.82375951655061
2301,46,4,0.37026786622207486
2302,60,4,0.7083246396555181
2303,51,4,0.10307728485203216
2304,29,2,0.7282481269780878
2305,74,0,0.40190852724552173
2306,63,4,0.9157404316274994
2307,27,0,0.9535603876950742
2308,36,4,0.8090287655507551
2309,49,2,0.5838505676830632
2310,53,4,0.3162860064420786
2311,35,4,0.5842563131378006
2312,76,0,0.4077405266652506
2313,78,1,0.6284523768833805
2314,19,4,0.1170302926156428
2315,49,1,0.6926542119331741
2316,38,4,0.9074001984624731
2317,74,4,0.24098066652602468
2318,19,2,0.470549396424213
2319,42,3,0.17071496813077047
2320,72,1,0.7145006497875871
2321,42,4,0.7300309867733209
2322,80,0,0.7108798376089329
2323,39,0,0.1217198427716416
2324,65,1,0.15667976947285933
2325,33,0,0.5427969346021758
2326,58,4,0.296006507214544
2327,19,2,0.09980755738903113
2328,55,2,0.37302870654654985
2329,29,3,0.829472377002242
2330,56,3,0.33302340873876624
2331,53,3,0.21306807175983
2332,78,4,0.7304503272880836
2333,71,4,0.6668912969284028
2334,50,1,0.6331885069566404
2335,18,3,0.9419098983563092
2336,51,4,0.5413133977417147
2337,46,0,0.6548850282052038
2338,22,3,0.8743071360278972
2339,25,4,0.4262163817109106
2340,34,0,0.5699651969906915
2341,52,4,0.43421615175256134
2342,79,3,0.47034166617006845
2343,46,4,0.5808679764606492
2344,56,2,0.2572032712064889
2345,19,0,0.0973684249139688
2346,41,2,0.6096684854547213
2347,23,3,0.7198853786301168
2348,22,1,0.053180046500543976
2349,77,3,0.10164373739087207
2350,56,2,0.7067255582267501
2351,57,4,0.3158683926743715
2352,27,4,0.7525804668215252
2353,74,1,0.31291504025151873
2354,76,2,0.45578342886989176
2355,58,4,0.49899570610062627
2356,53,4,0.3852542625601576
2357,58,4,0.31291440643737223
2358,66,0,0.7354427574933651
2359,68,2,0.42035842596518436
2360,23,1,0.3467073479326198
2361,53,2,0.06652192521324085
2362,36,4,0.1157637512649502
2363,70,4,0.4531074620739163
2364,26,0,0.5514065834213236
2365,61,1,0.20420962730581793
2366,64,1,0.6509355915841579
2367,46,2,0.4170929412065223
2368,73,2,0.4906237062254968
2369,37,3,0.2592748482926531
2370,49,1,0.5388650457557944
2371,18,2,0.41379085520312553
2372,20,1,0.9015714121356961
2373,51,4,0.9811471221952895
2374,60,3,0.7816775012702147
2375,53,2,0.22823274136430072
2376,59,2,0.25143976840696014
2377,53,3,0.28023024891760173
2378,74,1,0.06274691629249363
2379,80,3,0.16183055508332245
2380,18,1,0.3444767102640698
2381,59,2,0.07509314635807085
2382,77,3,0.8870922069036541
2383,78,2,0.24193752045739825
2384,26,4,0.03834988588659827
2385,45,0,0.32102141323406297
2386,53,2,0.007243393151844413
2387,49,1,0.5593638208672015
2388,31,4,0.9560146974654802
2389,56,0,0.39858839633336385
2390,52,4,0.3514409865553615
2391,53,0,0.9841905529537034
2392,74,2,0.6017602563739549
2393,22,4,0.3828613774750581
2394,25,4,0.4584382472308185
2395,24,1,0.2734358525026801
2396,37,1,0.28968761547192534
2397,49,4,0.09216402821044967
2398,47,2,0.025491433490237636
2399,77,4,0.8510089023644423
2400,79,0,0.28601783390545743
2401,34,2,0.04327643094502398
2402,41,1,0.9004309300840164
2403,61,1,0.7652885150135669
2404,39,4,0.10921537183621044
2405,64,1,0.46956478389451384
2406,76,1,0.5971819082730346
2407,42,1,0.9807906775543015
2408,51,4,0.1737270606134459
2409,74,1,0.13829766425517964
2410,23,1,0.8098319479659989
2411,19,1,0.4609136807020878
2412,52,1,0.1430986476417888
2413,20,1,0.5463358281112247
2414,63,4,0.21727911133740918
2415,36,4,0.31305539248590486
2416,59,4,0.6725679528938322
2417,29,1,0.26882275187021365
2418,41,1,0.3698247855210264
2419,61,3,0.9274409948348824
2420,60,4,0.17282229057523746
2421,74,0,0.37107514604000746
2422,58,0,0.31029919062860967
2423,80,3,0.30746291783980684
2424,59,1,0.43410603312034235
2425,44,0,0.4229927789099426
2426,53,4,0.10115756903095108
2427,27,2,0.5556495164300975
2428,62,1,0.1907653840098933
2429,43,1,0.8120705092105477
2430,48,4,0.9658810818834282
2431,47,1,0.37812154647323404
2432,36,4,0.21000014003106315
2433,45,1,0.8277236424725714
2434,78,2,0.8826921498044431
2435,66,0,0.25970268487041503
2436,27,0,0.3460711595662149
2437,76,4,0.9088704589639509
2438,21,1,0.4672062388533398
2439,33,0,0.5423606830759528
2440,77,4,0.1984165174652357
2441,73,3,0.044974355082942785
2442,76,0,0.0592113169458639
2443,76,2,0.11417170775492425
2444,18,2,0.3061508758173923
2445,52,1,0.6820321338014834
2446,47,4,0.720564340877638
2447,66,0,0.8955486542766997
2448,28,4,0.05985256018075402
2449,56,1,0.2349781033765289
2450,60,1,0.3372370886138818
2451,63,4,0.8403359751110359
2452,36,4,0.8134801222182257
2453,19,3,0.8392880888330025
2454,23,0,0.3726717518990449
2455,78,1,0.18868856863355166
2456,79,1,0.5799945651249482
2457,51,2,0.15307450440403692
2458,47,3,0.41490050801773204
2459,37,0,0.5342613538024206
2460,60,1,0.6398696339108045
2461,70,4,0.4098519279492424
2462,20,1,0.8946790453587389
2463,30,2,0.3583738003574338
2464,80,0,0.4676179261755904
2465,59,4,0.7345094821506112
2466,66,3,0.8384268187772999
2467,18,4,0.43485188006535014
2468,71,0,0.151462820361569
2469,35,2,0.648409406250747
2470,77,4,0.08803158999199578
2471,33,4,0.6968715325305597
2472,38,0,0.37037364036612996
2473,64,2,0.8140602635432764
2474,49,2,0.7357630071150371
2475,61,4,0.7316479858165402
2476,24,1,0.29702542481260386
2477,24,2,0.15206728183615004
2478,56,0,0.03717946170938413
2479,75,0,0.9596499732061187
2480,71,2,0.9682526590169807
2481,52,1,0.6011650162918233
2482,71,1,0.7431440638730429
2483,44,4,0.27179864199910475
2484,69,4,0.784139906413087
2485,48,4,0.3832667541685111
2486,68,0,0.7790673963834934
2487,62,2,0.3844115853343293
2488,38,4,0.48099170546699566
2489,64,3,0.13490899625991448
2490,75,1,0.7285037667305091
2491,24,3,0.7824153794558586
2492,53,1,0.8043654621272924
2493,36,3,0.40055173620748263
2494,36,1,0.4017452025501521
2495,30,4,0.18126552003073004
2496,41,3,0.4289586635336249
2497,26,3,0.8895244938497635
2498,27,2,0.49725954463984556
2499,53,2,0.17119512105752288
2500,44,1,0.1507280850378745
2501,51,0,0.6457641893108902
2502,75,4,0.5596769858493799
2503,37,1,0.4731590486377032
2504,39,3,0.7624057068625606
2505,58,4,0.13449287570870316
2506,40,0,0.0505367368116213
2507,26,2,0.9785618974432326
2508,48,1,0.49601543231119916
2509,47,1,0.8041715890107759
2510,50,4,0.727611832794414
2511,54,2,0.27633223596690837
2512,18,3,0.6034001708192133
2513,35,1,0.11722081351517566
2514,34,3,0.2720122691299065
2515,80,1,0.7235496901300881
2516,54,1,0.3855820506009885
2517,64,1,0.32568590672025477
2518,49,3,0.17243220098896594
2519,18,0,0.09698307038543963
2520,77,2,0.4942635874636625
2521,28,4,0.27014644025945045
2522,39,3,0.9495541169320565
2523,68,3,0.3603959051614638
2524,75,4,0.727741729673523
2525,39,0,0.865683849995028
2526,38,1,0.8097400337516012
2527,66,1,0.4558710340423664
2528,48,0,0.037110675776643176
2529,22,3,0.2866045034235273
2530,68,2,0.21223785880471724
2531,52,3,0.8410595054606192
2532,80,3,0.9090294118570202
2533,74,2,0.5785081563825962
2534,64,1,0.1414388060269457
2535,18,4,0.22000378601036275
2536,54,1,0.6904219368660626
2537,53,2,0.5017196600069457
2538,60,3,0.39701431255950415
2539,32,2,0.7023417539437588
2540,73,2,0.8071294767458626
2541,28,2,0.3805561718878714
2542,69,0,0.197358079316726
2543,74,0,0.484045399007046
2544,45,1,0.9918769148496599
2545,61,4,0.8278934042544417
2546,76,0,0.37728206642366446
2547,43,2,0.7510091525852851
2548,78,0,0.42495547623685814
2549,62,4,0.5845681107005395
2550,19,4,0.11841088046225567
2551,56,2,0.9441432653133485
2552,36,4,0.6137501248331746
2553,20,3,0.22427550601064206
2554,38,0,0.1512449137159314
2555,49,0,0.8265075852960567
2556,41,4,0.7677075089337719
2557,61,1,0.07058381644173917
2558,19,3,0.6271814951073059
2559,31,0,0.8964847368775718
2560,61,0,0.3228390555267874
2561,44,4,0.09950556439323588
2562,46,4,0.517925886748923
2563,76,2,0.2711806459097045
2564,74,1,0.2733551261983893
2565,32,1,0.7514539718948716
2566,77,4,0.7221286783143285
2567,27,1,0.6460640207629498
2568,32,2,0.13713772955459425
2569,25,3,0.6426593869067279
2570,65,2,0.4514735459981407
2571,21,3,0.1512969438049887
2572,35,1,0.719416582441354
2573,63,3,0.9446377552952916
2574,66,2,0.8038576901508281
2575,21,4,0.6372471861777305
2576,31,0,0.7513232646173416
2577,39,3,0.799778533642353
2578,32,1,0.5760759285085071
2579,61,3,0.6614574309349283
2580,75,3,0.9289956466947776
2581,73,1,0.3205164691116117
2582,28,3,0.8926311339451942
2583,33,0,0.37972566310064704
2584,75,1,0.8456346799240392
2585,22,2,0.6610394477046544
2586,47,2,0.45429483786891334
2587,74,1,0.0813685148027049
2588,53,3,0.3779595862439249
2589,61,4,0.6157288086452074
2590,27,0,0.7045354545579441
2591,46,0,0.5663606374583341
2592,34,4,0.9254459325275572
2593,31,3,0.02427704916968232
2594,77,0,0.8254757683930352
2595,64,0,0.167222183462424
2596,61,1,0.6089922792171303
2597,30,0,0.9921909062986666
2598,65,3,0.9001322629482733
2599,39,4,0.7471778735396519
2600,61,4,0.6861081540502935
2601,79,3,0.8502114878899995
2602,23,2,0.8237323067653305
2603,80,0,0.06193079140459312
2604,22,3,0.29742431468751573
2605,22,0,0.013714083507017416
2606,27,0,0.9012112928883007
2607,54,0,0.5272984347426375
2608,67,1,0.637060293591868
2609,69,4,0.4601195329657828
2610,46,3,0.02646456301353861
2611,78,4,0.11999966030527787
2612,50,4,0.11953893161372497
2613,54,3,0.8710346740304079
2614,27,3,0.16192647607333677
2615,47,4,0.7177265267758348
2616,42,0,0.006586186413879869
2617,64,2,0.9719472833613844
2618,21,1,0.6179667997034678
2619,58,1,0.9182496550241678
2620,48,0,0.9662656302418289
2621,40,0,0.41683368790399344
2622,30,4,0.9699245431627145
2623,24,1,0.4488317872878296
2624,30,1,0.008912050567246754
2625,37,4,0.5544379417777973
2626,79,4,0.48578193611585985
2627,39,4,0.8836754820094795
2628,72,0,0.13606891243040498
2629,18,1,0.43965504688910695
2630,43,4,0.795807102308803
2631,71,4,0.3746341376422746
2632,76,1,0.5269673084415778
2633,26,2,0.1388896368295779
2634,71,4,0.8371455946832896
2635,21,3,0.7106866500689077
2636,31,3,0.42504858528838996
2637,48,0,0.09813251539560153
2638,79,2,0.8031134148516551
2639,32,4,0.006920775096797116
2640,42,2,0.6450070173034632
2641,44,1,0.9347778756518828
2642,52,2,0.7823892144946798
2643,26,2,0.86008279680962
2644,19,0,0.5354435278553279
2645,23,3,0.12969079736217803
2646,62,2,0.9877641217156975
2647,46,3,0.9548815039862687
2648,71,1,0.28046515260377936
2649,76,0,0.5059531874463252
2650,57,1,0.5532517699782593
2651,76,1,0.2959478486559127
2652,48,3,0.5458387012541994
2653,49,1,0.6872661193529566
2654,67,3,0.33838456828598573
2655,67,2,0.9173659928915308
2656,48,3,0.5741868102982323
2657,71,2,0.16001423362644718
2658,48,1,0.21476059140210102
2659,42,0,0.5240371110544951
2660,79,3,0.44473589256157653
2661,60,0,0.7267198232302396
2662,28,0,0.8273022116694966
2663,27,2,0.7071553745576727
2664,44,3,0.48571209527189696
2665,77,3,0.9198909118025346
2666,40,1,0.42171392193414636
2667,74,3,0.19808220432683554
2668,64,3,0.15518635883897658
2669,28,1,0.7189053806482826
2670,24,0,0.36283370109431123
2671,39,2,0.6239788599306345
2672,62,1,0.3233896584625643
2673,22,3,0.05558690730329596
2674,20,4,0.9917323829457173
2675,43,3,0.23568819137501695
2676,59,4,0.614946449475275
2677,78,1,0.6033236684619978
2678,67,0,0.2543576270349711
2679,24,2,0.3462105989541292
2680,38,2,0.6703789986165937
2681,53,2,0.5770663593069532
2682,58,0,0.4493542588397831
2683,77,3,0.2803366891368768
2684,49,4,0.4341311535481168
2685,34,0,0.05496659950340643
2686,63,2,0.49582914315879467
2687,50,4,0.2901999500450485
2688,35,3,0.10820747940087028
2689,70,2,0.09626565652375052
2690,57,4,0.5390704232768918
2691,51,1,0.48588382275525044
2692,46,4,0.05520148950237436
2693,20,1,0.5049955706692405
